time_date,formula_code,formula_name,formula_date,tph,steam_ratio,pdi,temp_con,amp_pl,pressure_boiler,roller_age,die_age,crumber_status,gap_crumber,density,fpqf,%fine,%moisture
13/6/2020 2:34,0,513VT BRL WTH,19/5/2020,15,38,0,83.8125,271.4,3.328,0,0,5,35,0.62,4.0859,0,0
13/6/2020 3:49,0,513VT BRL WTH,19/5/2020,12,38,0,84,216.8,3.692,0,0,2,41,0.62,4.0859,0,0
13/6/2020 3:52,0,513VT BRL WTH,19/5/2020,12,38,0,83.1,263,3.676,0,0,4,20,0.62,4.0859,0,0
13/6/2020 4:08,0,513VT BRL WTH,19/5/2020,13,38,0,84.225,276,3.388,0,0,4,21,0.62,4.0859,0,0
13/6/2020 4:45,0,513VT BRL WTH,19/5/2020,13,38,0,88.4625,351.6,3.672,0,0,4,24,0.62,4.0859,0,0
13/6/2020 5:09,0,513VT BRL WTH,19/5/2020,12,37,0,83.0625,199.4,3.276,0,0,11,35,0.62,4.0859,0,0
13/6/2020 5:19,0,513VT BRL WTH,19/5/2020,12,37,0,83.5875,191.6,3.572,0,0,12,24,0.62,4.0859,0,0
13/6/2020 6:21,0,513VT BRL WTH,19/5/2020,12,37,0,83.8875,229.8,3.552,0,0,13,12,0.62,4.0859,0,0
13/6/2020 9:13,0,513VF BRL WTH,8/6/2020,12,38,0,83.2875,213.8,3.668,0,0,8,57,0.62,4.3753,0,0
13/6/2020 9:31,0,513VF BRL WTH,8/6/2020,15,36,0,83.4375,268,3.64,0,0,11,21,0.62,4.3753,0,0
13/6/2020 10:26,0,513VF BRL WTH,8/6/2020,10,38,0,84.975,241,4.052,0,0,15,30,0.62,4.3753,0,0
13/6/2020 10:29,0,513VF BRL WTH,8/6/2020,15,38,0,85.7625,262,4.048,0,0,16,37,0.62,4.3753,0,0
13/6/2020 12:54,0,549VFH,9/6/2020,12,30,0,82.9875,250.6,3.604,0,0,5,48,0.62,4.5955,0,0
13/6/2020 12:57,0,549VFH,9/6/2020,12,33,0,83.325,249.8,3.636,0,0,8,35,0.62,4.5955,0,0
13/6/2020 13:45,0,549VFH,9/6/2020,13,34,0,84.15,251.6,4.08,0,0,8,43,0.62,4.5955,0,0
13/6/2020 13:49,0,549VFH,9/6/2020,13,34,0,83.25,264.4,4.04,0,0,10,51,0.62,4.5955,0,0
13/6/2020 13:56,0,549VFH,9/6/2020,13,34,0,83.0625,270.2,4.044,0,0,13,36,0.62,4.5955,0,0
13/6/2020 14:10,0,549VFH,9/6/2020,13,35,0,83.0625,278.2,3.64,0,0,18,58,0.62,4.5955,0,0
14/6/2020 0:27,0,513VT BRL WTH,8/6/2020,12,38,0,83.25,229.8,4.024,0,0,8,27,0.62,4.0551,0,0
14/6/2020 0:46,0,513VT BRL WTH,8/6/2020,15,38,0,85.9875,232.6,3.44,0,0,8,48,0.62,4.0551,0,0
14/6/2020 0:56,0,513VT BRL WTH,8/6/2020,15,38,0,83.025,250.6,3.404,0,0,18,10,0.62,4.0551,0,0
14/6/2020 1:48,0,513VT BRL WTH,8/6/2020,16,38,0,85.9875,230.8,3.428,0,0,18,15,0.62,4.0551,0,0
14/6/2020 3:07,0,513VT BRL WTH,8/6/2020,16,38,0,84.075,227.8,4.112,0,0,19,9,0.62,4.0551,0,0
15/6/2020 13:13,0,513VF BRL WTH,8/6/2020,13,40,0,83.25,257,4.296,0,0,22,1,0.62,4.3753,0,0
15/6/2020 16:07,0,513VF BRL WTH,8/6/2020,13,40,0,83.5875,231.6,4.284,0,0,23,34,0.62,4.3753,0,0
15/6/2020 16:13,0,513VF BRL WTH,8/6/2020,13,40,0,83.4,232.8,4.316,0,0,25,30,0.62,4.3753,0,0
15/6/2020 17:17,0,513VT BRL WTH,8/6/2020,13,40,0,85.125,220.2,4.312,0,0,6,47,0.62,4.0551,0,0
15/6/2020 20:08,0,513VT BRL WTH,8/6/2020,13,40,0,84.225,172.2,3.532,0,0,7,30,0.62,4.0551,0,0
15/6/2020 21:28,0,513VT BRL WTH,8/6/2020,13,34,0,85.0125,177.2,4.036,0,0,3,15,0.62,4.0551,0,0
16/6/2020 1:59,0,549V/549VEX DCK BRL GR,8/6/2020,13,33,0,83.1,244.6,3.736,0,0,9,46,0.62,4.6,0,0
16/6/2020 2:00,0,549V/549VEX DCK BRL GR,8/6/2020,13,34,0,83.25,249.6,3.708,0,0,10,0,0.62,4.6,0,0
16/6/2020 2:09,0,549V/549VEX DCK BRL GR,8/6/2020,13,33,0,83.55,274.2,3.476,0,0,17,35,0.62,4.6,0,0
16/6/2020 2:20,0,549V/549VEX DCK BRL GR,8/6/2020,13,34,0,83.25,281.6,3.58,0,0,24,40,0.62,4.6,0,0
16/6/2020 2:31,0,549V/549VEX DCK BRL GR,8/6/2020,13,34,0,83.1375,273,3.432,0,0,26,12,0.62,4.6,0,0
16/6/2020 2:49,0,549V/549VEX DCK BRL GR,8/6/2020,13,35,0,83.175,253.4,3.372,0,0,27,13,0.62,4.6,0,0
16/6/2020 3:41,0,513VT BRL WTH,8/6/2020,13,33,0,85.0875,222.2,4.868,0,0,6,42,0.62,4.0551,0,0
16/6/2020 3:43,0,513VT BRL WTH,8/6/2020,13,34,0,83.1,225.4,4.6,0,0,6,43,0.62,4.0551,0,0
16/6/2020 3:46,0,513VT BRL WTH,8/6/2020,13,34,0,83.025,225.8,4.088,0,0,9,50,0.62,4.0551,0,0
16/6/2020 3:49,0,513VT BRL WTH,8/6/2020,13,36,0,83.3625,223.6,4.044,0,0,12,13,0.62,4.0551,0,0
16/6/2020 6:44,0,513VT BRL WTH,8/6/2020,13,35,0,85.05,182.6,3.44,0,0,4,13,0.62,4.0551,0,0
16/6/2020 10:37,0,513VT BRL WTH,8/6/2020,12,36,0,83.55,198.6,3.9,0,0,3,47,0.62,4.0551,0,0
16/6/2020 14:24,0,549VF/549VFEX DCK BRL GR,8/6/2020,10,30,0,84.4875,243.4,3.656,0,0,7,16,0.62,4.6032,0,0
16/6/2020 14:29,0,549VF/549VFEX DCK BRL GR,8/6/2020,10,35,0,83.025,217.8,3.656,0,0,12,25,0.62,4.6032,0,0
16/6/2020 14:38,0,549VF/549VFEX DCK BRL GR,8/6/2020,10,30,0,85.9875,226.6,3.612,0,0,14,27,0.62,4.6032,0,0
16/6/2020 14:44,0,549VF/549VFEX DCK BRL GR,8/6/2020,10,30,0,85.8,135,3.356,0,0,19,22,0.62,4.6032,0,0
16/6/2020 14:59,0,549VF/549VFEX DCK BRL GR,8/6/2020,10,32,0,83.175,218.4,3.384,0,0,33,26,0.62,4.6032,0,0
16/6/2020 15:05,0,549VF/549VFEX DCK BRL GR,8/6/2020,10,32,0,82.9875,219,3.392,0,0,38,45,0.62,4.6032,0,0
16/6/2020 15:33,0,549VF/549VFEX DCK BRL GR,8/6/2020,10,37,0,83.1,233.8,3.4,0,0,62,52,0.62,4.6032,0,0
16/6/2020 15:34,0,549VF/549VFEX DCK BRL GR,8/6/2020,10,37,0,83.0625,240,3.42,0,0,62,54,0.62,4.6032,0,0
16/6/2020 15:59,0,549VF/549VFEX DCK BRL GR,8/6/2020,10,37,0,83.325,226.4,2.9,0,0,64,34,0.62,4.6032,0,0
16/6/2020 16:01,0,549VF/549VFEX DCK BRL GR,8/6/2020,10,37,0,83.1375,227.4,2.7,0,0,65,11,0.62,4.6032,0,0
16/6/2020 16:03,0,549VF/549VFEX DCK BRL GR,8/6/2020,10,37,0,83.175,221.8,2.956,0,0,65,47,0.62,4.6032,0,0
16/6/2020 16:36,0,549VF/549VFEX DCK BRL GR,8/6/2020,10,36,0,83.1375,218.6,3.644,0,0,4,34,0.62,4.6032,0,0
16/6/2020 16:49,0,549VF/549VFEX DCK BRL GR,8/6/2020,10,36,0,83.25,226.6,3.504,0,0,4,51,0.62,4.6032,0,0
16/6/2020 17:22,0,549VF/549VFEX DCK BRL GR,8/6/2020,10,36,0,83.4375,246.2,4.08,0,0,6,44,0.62,4.6032,0,0
16/6/2020 17:46,0,549VF/549VFEX DCK BRL GR,8/6/2020,10,36,0,83.1375,233.2,4.272,0,0,6,59,0.62,4.6032,0,0
16/6/2020 17:49,0,549VF/549VFEX DCK BRL GR,8/6/2020,10,36,0,83.1375,231.8,4.26,0,0,8,24,0.62,4.6032,0,0
16/6/2020 17:56,0,549VF/549VFEX DCK BRL GR,8/6/2020,10,36,0,83.25,226,4.268,0,0,14,13,0.62,4.6032,0,0
17/6/2020 0:18,0,549V/549VEX DCK BRL GR,8/6/2020,10,36,0,83.1375,227.8,3.568,0,0,7,51,0.62,4.6,0,0
17/6/2020 0:31,0,549V/549VEX DCK BRL GR,8/6/2020,10,36,0,82.9875,223,3.364,0,0,14,16,0.62,4.6,0,0
17/6/2020 2:12,0,513VF BRL WTH,8/6/2020,11,36,0,83.4375,211.8,3.42,0,0,3,53,0.62,4.3753,0,0
17/6/2020 2:12,0,513VF BRL WTH,8/6/2020,12,36,0,85.3125,204.8,3.364,0,0,4,0,0.62,4.3753,0,0
17/6/2020 6:42,0,513VU BRL WTH,8/6/2020,12,36,0,83.55,183.6,4.076,0,0,5,55,0.62,4.6821,0,0
17/6/2020 6:49,0,513VU BRL WTH,8/6/2020,12,38,0,83.325,222.2,4.096,0,0,10,14,0.62,4.6821,0,0
17/6/2020 7:37,0,513VU BRL WTH,8/6/2020,12,38,0,83.325,214.2,4.244,0,0,11,15,0.62,4.6821,0,0
17/6/2020 15:42,0,513VF BRL WTH,8/6/2020,12,38,0,83.2125,200.4,4.296,0,0,4,50,0.62,4.3753,0,0
17/6/2020 15:44,0,513VF BRL WTH,8/6/2020,12,38,0,83.025,232,4.304,0,0,5,24,0.62,4.3753,0,0
17/6/2020 22:18,0,549VF/549VFEX DCK BRL GR,8/6/2020,12,25,0,85.9125,219.4,4.472,0,0,7,56,0.62,4.6032,0,0
17/6/2020 22:26,0,549VF/549VFEX DCK BRL GR,8/6/2020,12,38,0,83.325,254.6,4.052,0,0,14,36,0.62,4.6032,0,0
17/6/2020 22:35,0,549VF/549VFEX DCK BRL GR,8/6/2020,12,30,0,88.6875,307.4,3.588,0,0,14,59,0.62,4.6032,0,0
17/6/2020 22:36,0,549VF/549VFEX DCK BRL GR,8/6/2020,12,30,0,87.8625,271,3.428,0,0,15,1,0.62,4.6032,0,0
17/6/2020 22:43,0,549VF/549VFEX DCK BRL GR,8/6/2020,12,35,0,82.9875,253.2,3.656,0,0,20,51,0.62,4.6032,0,0
17/6/2020 22:45,0,549VF/549VFEX DCK BRL GR,8/6/2020,12,35,0,83.2875,252,3.644,0,0,21,43,0.62,4.6032,0,0
17/6/2020 22:47,0,549VF/549VFEX DCK BRL GR,8/6/2020,12,35,0,83.1375,253.6,4.688,0,0,22,52,0.62,4.6032,0,0
18/6/2020 0:45,0,549VF/549VFEX DCK BRL GR,8/6/2020,12,35,0,84.2625,217.6,4.084,0,0,3,49,0.62,4.6032,0,0
18/6/2020 0:50,0,549VF/549VFEX DCK BRL GR,8/6/2020,12,35,0,83.25,247.2,4.088,0,0,4,39,0.62,4.6032,0,0
18/6/2020 1:34,0,549VF/549VFEX DCK BRL GR,8/6/2020,12,35,0,83.0625,254.8,3.696,0,0,6,11,0.62,4.6032,0,0
18/6/2020 1:49,0,549VF/549VFEX DCK BRL GR,8/6/2020,12,36,0,83.175,254.2,3.696,0,0,20,2,0.62,4.6032,0,0
18/6/2020 2:24,0,513VF BRL WTH,8/6/2020,12,35,0,83.325,207.6,3.364,0,0,7,34,0.62,4.3753,0,0
18/6/2020 2:26,0,513VF BRL WTH,8/6/2020,12,36,0,83.1,218.2,3.62,0,0,8,26,0.62,4.3753,0,0
18/6/2020 2:27,0,513VF BRL WTH,8/6/2020,13,36,0,83.55,229.6,3.684,0,0,8,31,0.62,4.3753,0,0
18/6/2020 2:32,0,513VF BRL WTH,8/6/2020,13,37,0,83.1,239.4,3.264,0,0,11,58,0.62,4.3753,0,0
18/6/2020 2:36,0,513VF BRL WTH,8/6/2020,13,38,0,83.25,244,3.192,0,0,13,29,0.62,4.3753,0,0
18/9/2020 23:04,0,513VF BRL WTH,15/9/2020,13,35,0,81,242,3.232,0,0,0,0,0.62,4.2339,0,0
20/9/2020 3:35,0,549V/549VEX DCK BRL GR,15/9/2020,13,30,0,76.3125,227.8,3.544,0,0,1,14,0.62,4.7908,0,0
20/9/2020 3:55,0,549V/549VEX DCK BRL GR,15/9/2020,12,35,0,83.5125,240,4.228,0,0,1,33,0.62,4.7908,0,0
20/9/2020 3:59,0,549V/549VEX DCK BRL GR,15/9/2020,12,35,0,83.2125,230,4.104,0,0,1,43,0.62,4.7908,0,0
20/9/2020 4:00,0,549V/549VEX DCK BRL GR,15/9/2020,12,36,0,83.25,232.2,4.112,0,0,2,8,0.62,4.7908,0,0
20/9/2020 6:07,0,549VF/549VFEX DCK BRL GR,15/9/2020,12,35,0,83.4375,227,3.508,0,0,3,19,0.62,4.6939,0,0
20/9/2020 6:26,0,549VF/549VFEX DCK BRL GR,15/9/2020,12,35,0,90.9,128.2,3.34,0,0,1,40,0.62,4.6939,0,0
21/9/2020 9:30,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,11,42,0,84.15,208.6,4.304,0,0,2,42,0.62,4.7205,0,0
21/9/2020 9:35,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,12,34,0,83.55,221,4.312,0,0,5,34,0.62,4.7205,0,0
21/9/2020 9:37,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,12,35,0,83.025,236.8,4.296,0,0,6,47,0.62,4.7205,0,0
21/9/2020 10:03,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,12,35,0,85.275,184.8,4.288,0,0,7,51,0.62,4.7205,0,0
21/9/2020 10:24,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,12,35,0,83.1375,239.6,4.288,0,0,5,44,0.62,4.7205,0,0
21/9/2020 10:26,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,12,35,0,82.6125,236.4,4.288,0,0,7,22,0.62,4.7205,0,0
21/9/2020 10:41,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,12,35,0,82.3125,240.8,4.276,0,0,12,31,0.62,4.7205,0,0
21/9/2020 11:02,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,12,35,0,83.25,234.4,4.26,0,0,13,54,0.62,4.7205,0,0
21/9/2020 11:10,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,12,35,0,83.3625,226,4.244,0,0,14,38,0.62,4.7205,0,0
21/9/2020 11:20,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,12,34,0,83.25,232.8,4.28,0,0,16,52,0.62,4.7205,0,0
21/9/2020 11:22,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,12,34,0,83.25,232.2,4.284,0,0,17,12,0.62,4.7205,0,0
21/9/2020 11:24,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,12,34,0,83.1375,231,4.288,0,0,17,46,0.62,4.7205,0,0
21/9/2020 11:27,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,12,34,0,83.025,229.6,4.284,0,0,18,15,0.62,4.7205,0,0
21/9/2020 11:42,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,12,33,0,80.4,239,4.288,0,0,21,22,0.62,4.7205,0,0
21/9/2020 12:07,0,549VF/549VFEX DCK BRL GR,15/9/2020,12,35,0,80.8125,224.2,4.272,0,0,3,3,0.62,4.6939,0,0
21/9/2020 16:56,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,12,31,0,78.5625,254.6,4.288,0,0,6,42,0.62,4.7205,0,0
21/9/2020 18:08,0,549VF/549VFEX DCK BRL GR,15/9/2020,12,30,0,79.575,214.4,4.272,0,0,1,37,0.62,4.6939,0,0
21/9/2020 19:01,0,549VF/549VFEX DCK BRL GR,15/9/2020,12,32,0,83.1375,215.8,4.272,0,0,2,8,0.62,4.6939,0,0
21/9/2020 21:42,0,513VF BRL WTH,15/9/2020,12,36,0,80.475,214.6,4.28,0,0,1,56,0.62,4.2339,0,0
21/9/2020 22:22,0,513VF BRL WTH,15/9/2020,13,39,0,82.95,228,3.468,0,0,1,57,0.62,4.2339,0,0
22/9/2020 0:26,0,549VFH,15/9/2020,11,37,0,79.05,232.2,3.284,0,0,2,22,0.62,4.6909,0,0
22/9/2020 0:41,0,549VFH,15/9/2020,11,34,0,79.05,218.8,3.516,0,0,1,57,0.62,4.6909,0,0
22/9/2020 0:54,0,549VFH,15/9/2020,11,34,0,83.025,215.2,4.84,0,0,2,48,0.62,4.6909,0,0
22/9/2020 17:00,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,12,30,0,75.6,237.6,3.604,0,0,4,44,0.62,4.7205,0,0
22/9/2020 17:01,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,12,30,0,75.45,236.2,3.38,0,0,4,53,0.62,4.7205,0,0
22/9/2020 20:11,0,549VF/549VFEX DCK BRL GR,15/9/2020,12,34,0,79.05,208.4,3.536,0,0,2,4,0.62,4.6939,0,0
22/9/2020 20:13,0,549VF/549VFEX DCK BRL GR,15/9/2020,12,34,0,84.975,213.8,3.304,0,0,2,25,0.62,4.6939,0,0
23/9/2020 22:07,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,12,30,0,75.3375,250.4,3.572,0,0,3,55,0.62,4.7205,0,0
23/9/2020 22:23,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,12,30,0,76.575,218.4,3.664,0,0,1,37,0.62,4.7205,0,0
23/9/2020 22:54,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,11,27,0,76.875,222.8,3.624,0,0,1,34,0.62,4.7205,0,0
23/9/2020 23:13,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,11,26,0,75.3375,272.8,3.396,0,0,3,2,0.62,4.7205,0,0
23/9/2020 23:47,0,540VF/540VFEX  DCK BRL FIN,15/9/2020,11,26,0,71.5125,292.6,3.524,0,0,12,58,0.62,4.7205,0,0
24/9/2020 11:20,0,549VF/549VFEX DCK BRL GR,15/9/2020,11,26,0,73.7625,207,4.276,0,0,1,21,0.62,4.6939,0,0
24/9/2020 12:15,0,549VF/549VFEX DCK BRL GR,15/9/2020,11,30,0,78.7125,263,4.244,0,0,1,26,0.62,4.6939,0,0
24/9/2020 14:10,0,549VFH,15/9/2020,11,32,0,78.7125,206,3.464,0,0,1,25,0.62,4.6909,0,0
24/9/2020 14:59,0,549VFH,15/9/2020,12,32,0,79.65,234,3.376,0,0,1,26,0.62,4.6909,0,0
24/9/2020 22:01,0,513VT BRL WTH,15/9/2020,12,32,0,70.3875,240.2,4.292,0,0,1,57,0.62,4.1583,0,0
24/9/2020 23:25,0,513VT BRL WTH,15/9/2020,13,34,0,79.7625,209.8,3.304,0,0,2,2,0.62,4.1583,0,0
25/9/2020 7:41,0,549VF/549VFEX DCK BRL GR,15/9/2020,12,30,0,76.575,204.6,3.612,0,0,1,31,0.62,46909,0,0
25/9/2020 12:31,0,549V/549VEX DCK BRL GR,15/9/2020,12,32,0,80.4375,246,4.028,0,0,4,18,0.62,4.7908,0,0
25/9/2020 12:46,0,549V/549VEX DCK BRL GR,15/9/2020,13,34,0,87.675,252,4.3,0,0,4,24,0.62,4.7908,0,0
25/9/2020 16:23,0,549VF/549VFEX DCK BRL GR,15/9/2020,12,30,0,80.2875,246.8,4.24,0,0,4,30,0.62,4.6939,0,0
25/9/2020 17:05,0,549VF/549VFEX DCK BRL GR,15/9/2020,12,31,0,82.2,220.8,3.448,0,0,1,30,0.62,4.6939,0,0
25/9/2020 22:06,0,513VF BRL WTH,15/9/2020,14,34,0,80.9625,229.6,3.34,0,0,3,28,0.62,4.2339,0,0
26/9/2020 0:46,0,549VFH,15/9/2020,11,32,0,80.3625,214.4,3.584,0,0,1,54,0.62,4.6909,0,0
26/9/2020 0:48,0,549VFH,15/9/2020,11,32,0,80.475,218,3.388,0,0,2,41,0.62,4.6909,0,0
26/9/2020 1:22,0,549VFH,15/9/2020,12,32,0,82.8,231.4,3.532,0,0,2,42,0.62,4.6909,0,0
26/9/2020 3:30,0,513VU BRL WTH,15/9/2020,12,32,0,83.4375,239.6,3.328,0,0,2,53,0.62,4.9048,0,0
26/9/2020 3:51,0,513VU BRL WTH,15/9/2020,12,32,0,80.775,253.6,5.688,0,0,17,28,0.62,4.9048,0,0
26/9/2020 4:00,0,513VU BRL WTH,15/9/2020,12,32,0,80.25,242.8,4.828,0,0,18,7,0.62,4.9048,0,0
26/9/2020 4:03,0,513VU BRL WTH,15/9/2020,12,32,0,80.0625,247.8,4.572,0,0,18,54,0.62,4.9048,0,0
26/9/2020 4:11,0,513VU BRL WTH,15/9/2020,12,32,0,80.0625,237.4,3.772,0,0,19,10,0.62,4.9048,0,0
26/9/2020 4:20,0,513VU BRL WTH,15/9/2020,12,32,0,80.0625,256,5.064,0,0,24,57,0.62,4.9048,0,0
26/9/2020 4:25,0,513VU BRL WTH,15/9/2020,12,32,0,80.0625,246.6,4.904,0,0,27,44,0.62,4.9048,0,0
26/9/2020 4:29,0,513VU BRL WTH,15/9/2020,12,32,0,79.5375,259.4,4.576,0,0,29,6,0.62,4.9048,0,0
26/9/2020 8:53,0,549V/549VEX DCK BRL GR,15/9/2020,12,31,0,78.225,249.8,3.456,0,0,4,6,0.62,4.7908,0,0
26/9/2020 8:54,0,549V/549VEX DCK BRL GR,15/9/2020,12,31,0,78.3,246.6,3.588,0,0,4,58,0.62,4.7908,0,0
26/9/2020 10:08,0,549VF/549VFEX DCK BRL GR,15/9/2020,12,31,0,81.075,208.6,3.46,0,0,1,31,0.62,4.6939,0,0
26/9/2020 10:50,0,549VF/549VFEX DCK BRL GR,15/9/2020,13,32,0,83.925,240.2,4.26,0,0,1,36,0.62,4.6939,0,0
26/9/2020 10:59,0,549VF/549VFEX DCK BRL GR,15/9/2020,14,33,0,84.6375,247.2,4.256,0,0,1,41,0.62,4.6939,0,0
26/9/2020 13:12,0,513VT BRL WTH,15/9/2020,15,31,0,89.4,183,3.332,0,0,3,39,0.62,4.1583,0,0
26/9/2020 14:14,0,513VT BRL WTH,15/9/2020,16,39,0,88.0875,259.6,3.4,0,0,3,44,0.62,4.1583,0,0
26/9/2020 18:26,0,513VT BRL WTH,15/9/2020,15,38,0,83.625,218.8,4.268,0,0,3,3,0.62,4.1583,0,0
26/9/2020 18:28,0,513VT BRL WTH,15/9/2020,16,40,0,88.275,231.8,4.272,0,0,3,17,0.62,4.1583,0,0
26/9/2020 20:40,0,513VT BRL WTH,15/9/2020,14,36,0,90.9375,226.6,3.396,0,0,3,28,0.62,4.1583,0,0
26/9/2020 22:01,0,513VT BRL WTH,15/9/2020,14,36,0,84.0375,160.6,4.272,0,0,1,56,0.62,4.1583,0,0
27/9/2020 0:58,0,549VFH,15/9/2020,12,32,0,82.6875,239.2,3.348,0,0,4,38,0.62,4.6909,0,0
26/10/2020 10:21,0,513VT BRL WTH,5/10/2020,11,27,,78.8625,229.4,4.224,0,0,0,7,0.62,4.3883,0,0
26/10/2020 11:15,0,513VT BRL WTH,5/10/2020,13,30,0,89.0625,201,3.504,0,0,0,18,0.62,4.3883,0,0
26/10/2020 12:05,0,513VF BRL WTH,5/10/2020,13,30,0,74.85,271.4,3.476,0,0,2,1,0.62,4.6136,0,0
26/10/2020 22:04,0,513VT BRL WTH,5/10/2020,13,33,0,71.925,255,4.288,0,0,2,28,0.62,4.3883,0,0
30/10/2020 14:06,0,513VF BRL WTH,26/10/2020,12,30,0,98.4,254.2,4.292,0,0,2,16,0.62,4.5442,0,0
30/10/2020 14:06,0,513VF BRL WTH,26/10/2020,12,28,0,102.1875,257.4,4.288,0,0,2,17,0.62,4.5442,0,0
30/10/2020 14:29,0,513VF BRL WTH,26/10/2020,12,28,0,108.7875,272.8,4.276,0,0,2,19,0.62,4.5442,0,0
30/10/2020 15:25,0,513VF BRL WTH,26/10/2020,12,28,0,107.475,271,4.268,0,0,2,25,0.62,4.5442,0,0
30/10/2020 15:27,0,513VF BRL WTH,26/10/2020,12,28,0,107.8125,270.2,4.292,0,0,2,35,0.62,4.5442,0,0
30/10/2020 15:53,0,513VF BRL WTH,26/10/2020,12,29,0,88.425,266.4,4.3,0,0,2,35,0.62,4.5442,0,0
30/10/2020 15:54,0,513VF BRL WTH,26/10/2020,12,29,0,87.8625,277.4,4.292,0,0,2,38,0.62,4.5442,0,0
30/10/2020 16:02,0,513VF BRL WTH,26/10/2020,12,29,0,90.1125,270.8,4.3,0,0,2,40,0.62,4.5442,0,0
30/10/2020 16:07,0,513VF BRL WTH,26/10/2020,12,29,0,83.0625,305.6,4.312,0,0,2,44,0.62,4.5442,0,0
30/10/2020 16:08,0,513VF BRL WTH,26/10/2020,12,29,0,88.125,274.2,4.312,0,0,2,45,0.62,4.5442,0,0
30/10/2020 16:10,0,513VF BRL WTH,26/10/2020,12,29,0,89.4375,260.8,4.312,0,0,2,47,0.62,4.5442,0,0
30/10/2020 16:10,0,513VF BRL WTH,26/10/2020,12,29,0,89.4375,256.4,4.316,0,0,2,48,0.62,4.5442,0,0
30/10/2020 16:13,0,513VF BRL WTH,26/10/2020,12,29,0,91.0125,257.4,4.312,0,0,2,50,0.62,4.5442,0,0
31/10/2020 8:57,0,549VF/549VFEX DCK BRL GR,26/10/2020,12,30,97.6,84.1875,240.6,2.716,0,0,1,8,0.62,4.6272,0,10.8
31/10/2020 9:01,0,549VF/549VFEX DCK BRL GR,26/10/2020,12,30,0,65.175,231.6,2.992,0,0,1,31,0.62,4.6272,0,0
31/10/2020 10:41,0,549VF/549VFEX DCK BRL GR,26/10/2020,12,30,0,61.875,240.8,3.464,0,0,1,44,0.62,4.6272,0,0
31/10/2020 10:45,0,549VF/549VFEX DCK BRL GR,26/10/2020,12,30,0,83.2125,236.8,3.68,0,0,2,4,0.62,4.6272,0,0
31/10/2020 11:00,0,549VF/549VFEX DCK BRL GR,26/10/2020,12,30,0,81.75,246.6,3.66,0,0,4,5,0.62,4.6272,0,0
31/10/2020 11:08,0,549VF/549VFEX DCK BRL GR,26/10/2020,12,30,0,82.5,241.4,3.66,0,0,4,32,0.62,4.6272,0,0
31/10/2020 13:32,0,549V/549VEX DCK BRL GR,26/10/2020,12,31,0,82.575,254.2,4.344,0,0,3,5,0.62,4.5069,0,0
31/10/2020 13:43,0,549V/549VEX DCK BRL GR,26/10/2020,12,26,0,83.4,206.4,4.16,0,0,1,24,0.62,4.5069,0,0
31/10/2020 13:50,0,549V/549VEX DCK BRL GR,26/10/2020,12,26,0,79.9875,235.8,3.664,0,0,5,33,0.62,4.5069,0,0
31/10/2020 13:57,0,549V/549VEX DCK BRL GR,26/10/2020,12,30,0,82.9875,249.4,3.536,0,0,10,25,0.62,4.5069,0,0
31/10/2020 14:05,0,549V/549VEX DCK BRL GR,26/10/2020,12,31,0,83.1,238,3.636,0,0,11,0,0.62,4.5069,0,0
31/10/2020 14:17,0,549V/549VEX DCK BRL GR,26/10/2020,12,31,0,82.9875,242.4,3.448,0,0,15,50,0.62,4.5069,0,0
31/10/2020 14:22,0,549V/549VEX DCK BRL GR,26/10/2020,12,31,0,83.325,230.4,3.644,1,0,16,11,0.62,4.5069,0,0
31/10/2020 14:24,0,549V/549VEX DCK BRL GR,26/10/2020,12,31,0,83.325,246.2,3.596,1,0,16,23,0.62,4.5069,0,0
31/10/2020 14:54,0,549V/549VEX DCK BRL GR,26/10/2020,12,31,0,83.2125,232.6,3.524,7,0,20,13,0.62,4.5069,0,0
31/10/2020 15:03,0,549V/549VEX DCK BRL GR,26/10/2020,12,31,0,82.9875,233.2,3.728,9,0,20,16,0.62,4.5069,0,0
31/10/2020 15:04,0,549V/549VEX DCK BRL GR,26/10/2020,12,31,0,82.9875,229.8,3.712,9,0,20,38,0.62,4.5069,0,0
